doi,journal_short,publication_year,title,study_setting,study_iso3_list,irb_status,irb_terms_matched,irb_institutions,irb_iso3_list,irb_country_identified,irb_in_study_country,irb_location_class,irb_n_institutions,irb_approval_status,irb_justification,irb_llm_model,irb_llm_prompt_version,snapshot_utc
10.3982/ecta19408,ECMA,2024,Multinational Enforcement of Labor Law: Experimental Evidence on Strengthening Occupational Safety and Health Committees,single_country,BGD,ok,IRB,University of California,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University of California,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.3982/ecta18181,ECMA,2023,General Equilibrium Effects of (Improving) Public Employment Programs: Experimental Evidence From India,single_country,IND,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.3982/ecta17497,ECMA,2021,Information Technology and Government Decentralization: Experimental Evidence From Paraguay,single_country,PRY,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/restud/rdad068,RES,2023,When Less Is More: Experimental Evidence on Information Delivery During India’s Demonetisation,single_country,IND,ok,IRB/ethics (full-text rescan),Stanford University IRB (USA),USA,TRUE,FALSE,foreign_only,1,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): ellent research assistance. The paper was greatly improved by advice from four anonymous referees and the editor, Adam Szeidl. All errors are our own. Stanford IRB-35996. Funding We gratefully acknowledge financial support from The Pershing",,,2026-06-10T13:31:38Z
10.1093/restud/rdad065,RES,2023,Changes in Social Network Structure in Response to Exposure to Formal Credit Markets,single_country,IND,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvae005,JEEA,2024,"Experimental Evidence from a Conditional Cash Transfer Program: Schooling, Learning, Fertility, and Labor Market Outcomes after 10 Years",no_country,,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvae018,JEEA,2024,Decentralized Targeting of Agricultural Credit Programs: Private Versus Political Intermediaries,single_country,IND,ok,IRB/ethics (full-text rescan),Monash University (AUS); Boston University (USA); HKUST (HKG),AUS;HKG;USA,TRUE,FALSE,foreign_only,3,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): oez Mojumder, Moumita Poddar and Nina Yeung provided exceptional research assistance, and Elizabeth Kwok provided excellent administrative support. We received Internal Review Board clearance from Monash University, Boston University and th",,,2026-06-10T13:31:38Z
10.1093/jeea/jvad002,JEEA,2023,Reporting Peers’ Wrongdoing: Evidence on the Effect of Incentives on Morally Controversial Behavior,single_country,AFG,ok,ethical/ethics,University of California San Diego (USA),USA,TRUE,FALSE,foreign_only,1,approved,Full-text re-extraction 2026-06-15 (agent-assisted): This study was approved by the UCSD IRB and registered in the AEA Registry for RCTs under trial number AEARCTR-0003172.,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdab021,RES,2021,Migration and Informal Insurance: Evidence from a Randomized Controlled Trial and a Structural Model,single_country,BGD,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvad068,JEEA,2023,Preventing Violence in the Most Violent Contexts: Behavioral and Neurophysiological Evidence from El Salvador,single_country,SLV,ok,IRB | ethical/ethics,NONE,,FALSE,FALSE,undetermined,0,mentioned_only,"Full-text re-extraction 2026-06-15 (agent-assisted): During the training, we discussed the instruments and the guidelines outlined in the ethics protocol, modeled and problem-solved different scenarios that enumerators might encounter, and tested the instruments.",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvac070,JEEA,2022,Improving Parenting Practices for Early Child Development: Experimental Evidence from Rwanda,single_country,RWA,ok,IRB/ethics (full-text rescan),Institute of Development Studies Ethics Committee (GBR); Rwandan National Ethics Committee (RWA),GBR;RWA,TRUE,TRUE,both,2,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): amilies who participated in the study, the facilitators that ran the parenting sessions, and the enumerators that collected the data. Data were collected after ethical clearance by the Institute of Development Studies Ethics Committee and t",,,2026-06-10T13:31:38Z
10.1093/jeea/jvac005,JEEA,2022,Early Stimulation and Nutrition: The Impacts of a Scalable Intervention,single_country,COL,ok,ethical/ethics,University College London,GBR,TRUE,FALSE,foreign_only,1,approved,Rule-based match: University College London,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/jeea/jvab002,JEEA,2021,Place-Based Interventions at Scale: The Direct and Spillover Effects of Policing and City Services on Crime,single_country,COL,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvab007,JEEA,2021,Curating Local Knowledge: Experimental Evidence from Small Retailers in Indonesia,single_country,IDN,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvab052,JEEA,2021,Can Simple Psychological Interventions Increase Preventive Health Investment?,single_country,KEN,ok,Institutional Review Board,KEMRI,KEN,TRUE,TRUE,local_only,1,approved,Rule-based match: KEMRI,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdad026,RES,2023,"Credit Access, Selection, and Incentives in a Market for Asset-Collateralized Loans: Evidence From Kenya",single_country,KEN,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/restud/rdae026,RES,2024,Good Politicians: Experimental Evidence on Motivations for Political Candidacy and Government Performance,single_country,PAK,ok,IRB/ethics (full-text rescan),NYU (USA); UC Berkeley (USA),USA,TRUE,FALSE,foreign_only,2,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): from the UK government, awarded through the J-PAL Gov- ernance Initiative. Jawad Karim, Milad Khattak, and Mamoor Khan provided excellent research assistance. IRB approval was obtained at NYU and UC Berkeley. Supplementary Data Supplementar",,,2026-06-10T13:31:38Z
10.1093/restud/rdae003,RES,2024,Information and Bargaining through Agents: Experimental Evidence from Mexico’s Labour Courts,single_country,MEX,ok,Institutional Review Board,ITAM,MEX,TRUE,TRUE,local_only,1,approved,Rule-based match: ITAM,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/restud/rdae074,RES,2024,Optimal Pricing of a New Utility Service: The Case of Piped Water in Vietnam,single_country,VNM,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/jeea/jvab053,JEEA,2021,Can Good Products Drive Out Bad? A Randomized Intervention in the Antimalarial Medicine Market in Uganda,single_country,UGA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01593,RESTAT,2025,"Subsidies, Information, and the Timing of Children's Health Care in Mali",single_country,MLI,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1162/rest_a_01359,RESTAT,2023,When Transparency Fails: Financial Incentives for Local Banking Agents in Indonesia,single_country,IDN,ok,IRB,London School of Economics ; Universitat Pompeu Fabra,ESP;GBR,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: London School of Economics, Universitat Pompeu Fabra",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01587,RESTAT,2025,The Selection Effects of Part-Time Work: Experimental Evidence from a Large-Scale Recruitment Drive,single_country,ETH,ok,IRB,Cornell University (USA),USA,TRUE,FALSE,foreign_only,1,approved,Full-text re-extraction 2026-06-15 (agent-assisted): This project received IRB approval from Cornell University (protocol ID1604006319). This study can be found in the AEA RCT Registry (AEARCTR-0001829).,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueaf047,EJ,2025,Correlation Neglect on Social Media: Effects on Civil Service Applications in China,single_country,CHN,ok,Institutional Review Board,Harvard University,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Harvard University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueaf012,EJ,2025,"Reducing Bias Among Health Care Providers: Experimental Evidence from Tanzania, Burkina Faso and Pakistan",multi_country,BFA;PAK;TZA,ok,IRB | ethical/ethics | ethical/ethics approval | human subjects,RAND Corporation,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: RAND Corporation,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueaf026,EJ,2025,Matching Frictions and Distorted Beliefs: Evidence from a Job Fair Experiment,single_country,ETH,ok,ethical/ethics,"Research Ethics Committee of the Department of Economics, University of Oxford (GBR)",GBR,TRUE,FALSE,foreign_only,1,approved,Full-text re-extraction 2026-06-15 (agent-assisted): This RCT was registered in the AEA Registry for RCTs under Trial No. AEARCTR-0000911. It was reviewed by the Research Ethics Committee of the Department of Economics of the University of Oxford and received official approval (Econ DREC Ref.,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueaf071,EJ,2025,Expectations and Adaptation to Environmental Threats,single_country,PAK,ok,IRB,UC Davis ; LUMS (Pakistan),PAK;USA,TRUE,TRUE,both,2,approved,"Rule-based match: UC Davis, LUMS (Pakistan)",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1093/ej/ueaf046,EJ,2025,When Information is Not Enough: Evidence from a Centralised School Choice System,single_country,GHA,ok,IRB,Innovations for Poverty Action ; University of Delaware,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: Innovations for Poverty Action, University of Delaware",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01337,RESTAT,2023,Five-Year Impacts of Group-Based Financial Education and Savings Promotion for Ugandan Youth,single_country,UGA,ok,IRB | Institutional Review Board | ethical/ethics | human subjects,Yale University ; Innovations for Poverty Action,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: Yale University, Innovations for Poverty Action",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01487,RESTAT,2024,Language Barriers in Multinationals and Knowledge Transfers,single_country,MMR,ok,IRB | Institutional Review Board,Columbia University,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Columbia University,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01404,RESTAT,2024,Harvesting the Rain: The Adoption of Environmental Technologies in the Sahel,single_country,NER,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/ej/ueaf116,EJ,2025,Give Me a Pass: Flexible Credit for Entrepreneurs in Colombia,single_country,COL,ok,Institutional Review Board | ethical/ethics | human subjects,Innovations for Poverty Action,USA,TRUE,FALSE,foreign_only,1,approved,Rule-based match: Innovations for Poverty Action,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest.a.1693,RESTAT,2025,"Sex, Power, and Adolescence: Intimate Partner Violence and Sexual Behaviors",single_country,TZA,ok,Institutional Review Board,Tanzania National Institute for Medical Research (NIMR) (TZA); University of California Los Angeles Institutional Review Board (USA),TZA;USA,TRUE,TRUE,both,2,approved,Full-text re-extraction 2026-06-15 (agent-assisted): This research received ethical clearance in country through the Tanzania National Institute for Medical Research (NIMR) (protocol NIMR/HQ/R.8a/Vol. IX/2247) and from the University of California Los Angeles Institutional Review Board (proto,local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest_a_01500,RESTAT,2024,Can a Trusted Messenger Change Behavior When Information Is Plentiful? Evidence from the First Months of the COVID-19 Pandemic in West Bengal,single_country,IND,ok,IRB | ethical/ethics,MIT ; NBER,USA,TRUE,FALSE,foreign_only,2,approved,"Rule-based match: MIT, NBER",local-rules-v1,local-dict-v1,2026-06-10T13:31:38Z
10.1162/rest.a.286,RESTAT,2025,Monitoring Technology: The Impact of Body-Worn Cameras on Citizen-Police Interactions,single_country,BRA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.3982/ecta21567,ECMA,2025,Bayesian Impact Evaluation With Informative Priors: An Application to a Colombian Management and Export Improvement Program,single_country,COL,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.1093/ej/uead010,EJ,2023,Designing Effective Teacher Performance Pay Programs: Experimental Evidence from Tanzania*,single_country,TZA,ok,IRB/ethics (full-text rescan),IPA (USA); UC San Diego (USA); University of Virginia (USA); COSTECH (TZA),TZA;USA,TRUE,TRUE,both,4,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): nd implementation efforts. The EDI team included Respichius Mitti, Phil Itanisia, Timo Kyessey, Julius Josephat, Nate Sivewright and Celine Guimas. We received IRB approval from Innovations for Poverty Action, UC San Diego and the Universit",,,2026-06-10T13:31:38Z
10.1093/ej/ueac053,EJ,2022,The Interplay Among Savings Accounts and Network-Based Financial Arrangements: Evidence from a Field Experiment,single_country,NPL,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:38Z
10.3982/ecta19127,ECMA,2024,Adapting to Climate Risk With Guaranteed Credit: Evidence From Bangladesh,single_country,BGD,ok,IRB/ethics (full-text rescan),UC Berkeley (USA),USA,TRUE,FALSE,foreign_only,1,approved,"Full-text rescan 2026-06-15 (no_mention->reports IRB): iguel, Edward Rubin, and Elisabeth Sadoulet for their advice and comments. All errors are my own. AEA RCT identification number: 0001287. This project received IRB approval from UC Berkeley (#2015-12-8181). 2024 The Author. Econometrica pub",,,2026-06-10T13:31:50Z
10.1016/j.jdeveco.2022.102990,JDE,2022,The dirty business of eliminating open defecation: The effect of village sanitation on child height from field experiments in four countries,multi_country,IDN;IND;MLI;TZA,no_mention,,,,,,no_mention,,,,,,2026-06-10T13:31:50Z
10.1016/j.jdeveco.2025.103690,JDE,2025,User-centered approaches to contraceptive counseling: Experimental evidence from urban Malawi,single_country,MWI,no_mention,,,,,,no_mention,,,Full-text re-extraction 2026-06-15 (agent-assisted): original term match was spurious; no IRB/ethics statement found in full text.,local-rules-v1,local-dict-v1,2026-06-10T13:31:50Z
