doi,journal_short,publication_year,title,matched_file,n_pages,has_irb_mention,terms_matched,n_mentions,pages_with_mentions,snippets,extraction_status,snapshot_utc
10.1016/j.jdeveco.2022.103043,JDE,2023,Federal and state audits do not increase compliance with a grant program to improve municipal infrastructure: A pre-registered field experiment,1-s2.0-S0304387822001857-main.pdf,20,True,IRB | human subjects,3,1,"[p1|IRB] ...ses: ana.delao@yale.edu(A.L.DeLaO),pablo.fernandez.vazquez@uc3m.es(P.Fernández-Vázquez),fmg229@nyu.edu(F.MartelGarcía). 1 This RCT received IRB approval by Yale University’s Human Subjects Committee (ref: 1106008610), and is registered with EGAP and the International Standard Random...  ||  [p1|human subjects] ...,pablo.fernandez.vazquez@uc3m.es(P.Fernández-Vázquez),fmg229@nyu.edu(F.MartelGarcía). 1 This RCT received IRB approval by Yale University’s Human Subjects Committee (ref: 1106008610), and is registered with EGAP and the International Standard Randomized Controlled Trial Number Register (ISRCTN...  ||  [p1|human subjects|despaced] ....martelgarcía).1thisrctreceivedirbapprovalbyyaleuniversity’shumansubjectscommittee(ref:1106008610),andisregisteredwithegapandtheinter...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2022.103044,JDE,2023,Impersonal trust in a Just and Unjust world: Evidence from an educational intervention,1-s2.0-S0304387822001869-main.pdf,9,True,ethical/ethics approval,1,1,"[p1|ethical/ethics approval|despaced] ...rosocialchange(misoc)(awardnumberes/s012486/1).theprojecthasethicsapprovalsfromtheuniversityofessex,uk,andbilkentuniversity,turkey.wet...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103051,JDE,2023,Efficient irrigation and water conservation: Evidence from South India,1-s2.0-S0304387823000068-main.pdf,8,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103053,JDE,2023,Labeled loans and human capital investments,1-s2.0-S0304387823000081-main.pdf,18,True,Institutional Review Board | ethical/ethics approval,3,1,"[p1|Institutional Review Board] ...S(grantno.ES/T014334/1).EthicsapprovalwassecuredfromtheUniversityCollegeLondonResearchEthicsCommittee(applicationno.2168/008); and from the Institutional Review Board of The Institute of Sustainable Development, Chennai, India. The evaluation is registered in the AEA Trial Registry, AEARCTR-0001955. ∗ Cor...  ||  [p1|Institutional Review Board|despaced] ...onresearchethicscommittee(applicationno.2168/008);andfromtheinstitutionalreviewboardoftheinstituteofsustainabledevelopment,chennai,india.theeval...  ||  [p1|ethical/ethics approval|despaced] ...conomicanalysisofpublicpolicyattheifs(grantno.es/t014334/1).ethicsapprovalwassecuredfromtheuniversitycollegelondonresearchethicscommit...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103056,JDE,2023,Impact of self- or social-regarding health messages: Experimental evidence based on antibiotics purchases,1-s2.0-S0304387823000111-main.pdf,13,True,IRB,1,1,"[p1|IRB] ...thik Muralidharan, Paul Niehaus, Prashant Bharadwaj, and Craig McIntosh for their support and guidance. AEA Trial Registry RCT ID: 0005118. IRB at EconLab, Renmin University of China: RUCecon-201811-2. Lu is the corresponding author. The three authors equally share the first authors...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103072,JDE,2023,Social and financial incentives for overcoming a collective action problem,1-s2.0-S0304387823000275-main.pdf,17,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103074,JDE,2023,To invest or not to invest in sanitation: The role of intra-household gender differences in perceptions and bargaining power,1-s2.0-S0304387823000299-main.pdf,20,True,ethical/ethics approval,1,1,[p1|ethical/ethics approval|despaced] ...nalysisofpublicpolicy(es/t014334/1)isgratefullyacknowledged.ethicsapprovalfortheevaluationwasreceivedfromtheuniversitycollegelondonres...,ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103082,JDE,2023,"Transparency, governance, and water and sanitation: Experimental evidence from schools in rural Bangladesh",1-s2.0-S0304387823000378-main.pdf,18,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103096,JDE,2023,Motivating volunteer health workers in an African capital city,1-s2.0-S0304387823000512-main.pdf,17,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103098,JDE,2023,"Uptake, use, and impact of Islamic savings: Evidence from a field experiment in Pakistan",1-s2.0-S0304387823000536-main.pdf,15,True,ethical/ethics | ethical/ethics approval,5,1;5,"[p1|ethical/ethics] ...the AEA RCT registry prior to any analyses (ID 0005295). The public URL for the trial is http://www.socialscienceregistry.or g/trials/5295. Ethical approval for this study was obtained from the Research Ethics Committee of the Faculty of Economics and Business at the University of Groni...  ||  [p1|ethical/ethics] ...blic URL for the trial is http://www.socialscienceregistry.or g/trials/5295. Ethical approval for this study was obtained from the Research Ethics Committee of the Faculty of Economics and Business at the University of Groningen (Approval Number, 2017-10-06 ECFEB), as well as from Akhu...  ||  [p1|ethical/ethics approval|despaced] ...rthetrialishttp://www.socialscienceregistry.org/trials/5295.ethicalapprovalforthisstudywasobtainedfromtheresearchethicscommitteeofthefa...  ||  [p5|ethical/ethics] ...e account opening form is presented in Online Appendix A.6. “exceeded” in our statements since we take the upper bound of the ranges. We 15 Ethical aspects of the RCT are addressed in detail in the Online Appendix followed the same approach for the other calculations. A.7. 5...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103100,JDE,2023,"Price information, inter-village networks, and “bargaining spillovers”: Experimental evidence from Ghana",1-s2.0-S030438782300055X-main.pdf,24,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103108,JDE,2023,Countering misinformation on social media through educational interventions: Evidence from a randomized experiment in Pakistan,1-s2.0-S0304387823000639-main.pdf,15,True,IRB,1,13,"[p13|IRB] ...among low digital literacy populations. We show that while educational programs hold promise, the design and Our study was approved by the IRB at Lahore University of Man- agementScienceswithprotocolnumberLUMSIRB/03252019. deliveryofsuchprogramsmatter.Whilegeneraleducationalmessage...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103109,JDE,2023,The fruits (and vegetables) of crime: Protection from theft and agricultural development,1-s2.0-S0304387823000640-main.pdf,15,True,ethical/ethics,1,4,"[p4|ethical/ethics] ...e are overwhelmingly seen as the most made. This project has been approved by the University of Toronto likelyperpetratorsoftheft. Research Ethics Board, Protocol #3416. This experiment was pre- registered with the AEA RCT web registry, with RCT-ID AEARCTR- 2.3. Enforcementmechanismsfo...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103111,JDE,2023,Learning by searching: Spatial mismatches and imperfect information in Southern labor markets,1-s2.0-S0304387823000664-main.pdf,14,True,Institutional Review Board,1,1,"[p1|Institutional Review Board|despaced] ...kriendlerforveryhelpfulcomments.thisstudywasapprovedbythemitinstitutionalreviewboardandthelseethicscommittee,anditwasregisteredintheaearctregist...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103114,JDE,2023,Live tutoring calls did not improve learning during the COVID-19 pandemic in Sierra Leone,1-s2.0-S030438782300069X-main.pdf,21,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103134,JDE,2023,Fertility and polygyny: Experimental evidence from Burkina Faso,1-s2.0-S0304387823000895-main.pdf,13,True,ethical/ethics approval,1,1,[p1|ethical/ethics approval|despaced] ...ww.socialscienceregistry.org/trials/3007.thisprojectreceivedethicsapprovalfromtheuniversityofeastangliaandcentremuraz.∗correspondingau...,ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103144,JDE,2023,Paying for agricultural information in Malawi: The role of soil heterogeneity,1-s2.0-S0304387823000998-main.pdf,17,True,ethical/ethics,1,16,"[p16|ethical/ethics] ...affects behavior in experiments. J. Econ. Behav. Organ. 118, Josephson,Anna,Smale,Melinda,2021.Whatdoyoumeanby‘‘informedconsent’’? 397–414. Ethics in economic development research. Appl. Econ. Perspect. Policy 43 (4), Conley, Timothy, Udry, Christopher, 2001. Social learning through ne...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103145,JDE,2023,Can technology improve the classroom experience in primary education? An African experiment on a worldwide program,1-s2.0-S0304387823001001-main.pdf,15,True,ethical/ethics,2,1;3,"[p1|ethical/ethics] ...ancial support fromGeneralitatValenciana,SpainCDEIGENT/2020/016andfromtheSpanishMinistryoftheEconomyandCompetitiveness,GrantECO2017-87069-P.Ethics clearancewasgivenbyUniversidadeNovadeLisboa.Allremainingerrorsareourresponsibility. ∗ Correspondenceto:NovaSchoolofBusinessandEconomics,Uni...  ||  [p3|ethical/ethics] ....Othermorespecifictypesofcontentsarealsoincluded,namely decreasinginteractionamongpeers.Arayaetal.(2019)experimentally on Technology and on Ethics and Citizenship (including contents on evaluate an innovative technology program that uses gamification to socialcohesion,therelationshipwi...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103146,JDE,2023,Multifaceted programs targeting women in fragile settings: Evidence from the Democratic Republic of Congo,1-s2.0-S0304387823001013-main.pdf,15,True,Institutional Review Board | ethical/ethics approval,2,1,[p1|Institutional Review Board|despaced] ...nationald’éthiquedelasanté(cnes)anduniversityoftexasataustininstitutionalreviewboard(2017-10-0148).thisstudyisregisteredastrialaearctr-0003437in...  ||  [p1|ethical/ethics approval|despaced] ...researchadvisorycommitteefortheirfeedback.theprojectreceivedethicalapprovalsbytherdcministeredelasantépubliquecomiténationald’éthiquede...,ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103147,JDE,2023,Can you spot a scam? Measuring and improving scam identification ability,1-s2.0-S0304387823001025-main.pdf,10,True,ethical/ethics approval,1,9,"[p9|ethical/ethics approval|despaced] ...ger,petra,rao,priti,hasreceivedirbapprovalfromipa(16014),andethicalapprovalfromgosselt,jasper,2021.kenya’sdigitaleconomy:apeople’spersp...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103153,JDE,2023,Can information and alternatives to irregular migration reduce “backway” migration from The Gambia?,1-s2.0-S0304387823001086-main.pdf,27,True,ethical/ethics | ethical/ethics approval,3,1,"[p1|ethical/ethics] ...ir sole responsibility. The European Commission does not accept any responsibility for use that may be made of the information it contains. Ethical approval was granted by the Nova School of Business and Economics on March 1, 2019. The study was pre-registered in the AEA RCT registry as...  ||  [p1|ethical/ethics approval|despaced] ...responsibilityforusethatmaybemadeoftheinformationitcontains.ethicalapprovalwasgrantedbythenovaschoolofbusinessandeconomicsonmarch1,2019...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103166,JDE,2023,"Parental investment, school choice, and the persistent benefits of an early childhood intervention",1-s2.0-S0304387823001220-main.pdf,14,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103169,JDE,2023,With or without him? Experimental evidence on cash grants and gender-sensitive trainings in Tunisia,1-s2.0-S0304387823001256-main.pdf,10,True,IRB | Institutional Review Board,2,1,"[p1|IRB] ...rEquality(UFGE),theMNAGenderInnovationLab(MNAGIL),andthei2iMulti-DonorsTrust Fund.ThisimpactevaluationstudyreceivedInstitutionalReviewBoard(IRB)clearancefromIRBSolutions,underprotocol#2020/11/17andwasregisteredon theAEARCTRegistryunderregistrationnumberAEARCTR-0007136.Computationalr...  ||  [p1|Institutional Review Board|despaced] ...hei2imulti-donorstrustfund.thisimpactevaluationstudyreceivedinstitutionalreviewboard(irb)clearancefromirbsolutions,underprotocol#2020/11/17andwa...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103174,JDE,2023,Improved menstrual health and the workplace: An RCT with female Bangladeshi garment workers,1-s2.0-S030438782300130X-main.pdf,21,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103176,JDE,2023,How do digital platforms affect employment and job search? Evidence from India,1-s2.0-S0304387823001323-main.pdf,13,True,human subjects,1,1,[p1|human subjects|despaced] ...rchwouldalsonothavebeenpossiblewithoutthesupportfromthensdc.humansubjectsapprovalsweregrantedbyuc-berkeleyandtheinstituteforfinancial...,ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103181,JDE,2023,Helping families help themselves: The (Un)intended impacts of a digital parenting program,1-s2.0-S0304387823001372-main.pdf,20,True,Institutional Review Board | ethical/ethics,3,1;6,"[p1|Institutional Review Board] ...sEarlyLearningPartnership.Dominguezacknowledgesfunding provided by Fondecyt de Iniciación No 11220261 and ANID - MILENIO - NCS2022_051. The Institutional Review Board at the Universidad Francisco Gavidia inElSalvadorreviewedandapprovedthisresearchproject’sprotocolinApril2020,whichislistedunderIDNo.003-202...  ||  [p1|Institutional Review Board|despaced] ...ondecytdeiniciaciónno11220261andanid-milenio-ncs2022_051.theinstitutionalreviewboardattheuniversidadfranciscogavidiainelsalvadorreviewedandappro...  ||  [p6|ethical/ethics] ...instrument’s degree of impulsiveness. We use a standardized value of this index content and structure and in the guidelines outlined in the ethics as our measure of impulsiveness. On average, the study respondents protocol.Thestructureoftheendlinesurveywassimilartothatofthe exhibitalow...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103182,JDE,2023,Asset transfers and anti-poverty programs: Experimental evidence from Tanzania,1-s2.0-S0304387823001384-main.pdf,13,True,IRB,2,1,"[p1|IRB] ...ially Sustainable Development. This study is a collaboration between the Tanzanian government and the World Bank, neither of which required IRB for social science research at the time of the study. Baird and McIntosh were given access to deidentified secondary data and UCSD deemed i...  ||  [p1|IRB] ...ence research at the time of the study. Baird and McIntosh were given access to deidentified secondary data and UCSD deemed it did not need IRB. The findings, interpretations, and conclusions expressed are entirely those of the authors. The findings, interpretations, and conclusions...",ok,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103195,JDE,2023,Information and behavior: Evidence from fertilizer quantity recommendations in Bangladesh,1-s2.0-S0304387823001517-main.pdf,15,False,,0,,,no_mention,2026-06-09T21:32:24Z
10.1016/j.jdeveco.2023.103201,JDE,2023,Supporting early childhood development remotely: Experimental evidence from SMS messages,1-s2.0-S0304387823001578-main.pdf,27,True,IRB | Institutional Review Board,2,1,"[p1|IRB] ...tiaprovidedoutstandingresearchassistance.InnovationsforPovertyActionassistedwiththeprojectmanagement,fieldwork,andInstitutionalReviewBoard (IRB)review.ThisresearchwasfundedbytheInter-AmericanDevelopmentBank(IDB),UnitedStates.AEARCTRegistrationNumber:AEARCTR-0006955.IPA IRBProtocol:1...  ||  [p1|Institutional Review Board|despaced] ...rpovertyactionassistedwiththeprojectmanagement,fieldwork,andinstitutionalreviewboard(irb)review.thisresearchwasfundedbytheinter-americandevelopm...",ok,2026-06-09T21:32:24Z
