openalex_id,n_authors,n_female,n_male,n_undetermined,n_determined,share_female_of_determined,any_female,first_author_gender,last_author_gender,all_undetermined
https://openalex.org/W4220917143,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4292309978,3,1,1,1,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4376619248,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4381325599,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4386840767,3,1,1,1,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4386880311,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4394841567,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4396887772,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4405964079,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W3133129467,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3206957713,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4229333903,6,2,4,0,6,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4318973064,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4323308650,6,3,1,2,4,0.7500,TRUE,undetermined,female,FALSE
https://openalex.org/W4363649836,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4382051362,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387849903,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4394617838,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4394910101,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4401269903,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407367730,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W2956840602,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4365517252,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4385728128,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4394566895,6,2,4,0,6,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4400438697,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401742600,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401818052,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4402857411,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4403309424,5,0,5,0,5,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408702558,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4411399664,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4411869488,4,2,0,2,2,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W3186428939,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4298340629,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4312081378,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4318069463,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4385880446,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388906512,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4392271750,6,0,6,0,6,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4402747316,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403533685,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4404167914,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4404406311,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4404555707,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4404727081,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4405185696,3,1,1,1,2,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4405632210,5,0,5,0,5,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411507332,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4411992827,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W2792490130,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3176484350,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385448374,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4387888590,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4388096817,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4400799605,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4403096732,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405316190,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4405825680,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4407065423,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4408059045,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4409386392,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4409661764,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4411177886,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4412049223,5,3,2,0,5,0.6000,TRUE,male,male,FALSE
https://openalex.org/W4367316129,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4388312175,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4389060466,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4392697297,6,0,1,5,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4398174261,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4402700958,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4403679939,5,4,0,1,4,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4404726623,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4405861098,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4406505411,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4406943744,5,1,3,1,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W4408477460,5,4,1,0,5,0.8000,TRUE,female,female,FALSE
https://openalex.org/W4409170969,2,1,0,1,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4409248538,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4409252396,4,1,2,1,3,0.3333,TRUE,female,undetermined,FALSE
https://openalex.org/W4411306981,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4411315427,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4411730592,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4412487630,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4382365798,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401977873,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4406865623,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408732665,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4409627588,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409627589,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4411048781,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411297548,5,1,4,0,5,0.2000,TRUE,male,female,FALSE
https://openalex.org/W4411869196,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4413020440,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413190329,5,1,0,4,1,1.0000,TRUE,undetermined,female,FALSE
https://openalex.org/W4413203147,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413759178,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4413804357,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4414267285,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4414397232,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4414715497,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414978122,5,0,2,3,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4415070214,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4415186428,4,0,1,3,1,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4415327128,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4415437123,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415530701,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415766840,4,0,2,2,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4416451983,3,0,2,1,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4416525192,6,2,3,1,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4416808995,5,0,4,1,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4417047376,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4417450243,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W7117447121,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W7117718536,3,1,0,2,1,1.0000,TRUE,undetermined,undetermined,FALSE
https://openalex.org/W4212862457,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3159720629,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3165824924,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4205589955,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4211137415,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3120328005,7,5,2,0,7,0.7143,TRUE,male,male,FALSE
https://openalex.org/W4372342658,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W3015304654,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3141010901,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3205608444,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4286256908,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4365511449,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4385231759,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W3129018395,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4379875440,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4389194869,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4389719700,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4390511477,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4391508796,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4353051744,4,1,3,0,4,0.2500,TRUE,female,male,FALSE
https://openalex.org/W4396708346,5,1,2,2,3,0.3333,TRUE,female,undetermined,FALSE
https://openalex.org/W4396887716,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4404635573,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399120609,4,2,2,0,4,0.5000,TRUE,female,female,FALSE
https://openalex.org/W4405381061,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4405801613,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407111030,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4407133145,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3195541717,5,1,3,1,4,0.2500,TRUE,undetermined,male,FALSE
https://openalex.org/W4384563114,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4296818348,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4315643640,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4283788238,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4313559311,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4378839546,4,4,0,0,4,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387941222,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399116792,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3167490503,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3180907029,3,0,1,2,1,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4281796046,4,1,2,1,3,0.3333,TRUE,undetermined,female,FALSE
https://openalex.org/W4389274817,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4399423440,5,0,3,2,3,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4412079782,3,1,1,1,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4388666011,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399239368,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399244291,8,3,5,0,8,0.3750,TRUE,male,female,FALSE
https://openalex.org/W4400768713,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4401161169,5,1,3,1,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4402487112,4,1,2,1,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W4404206249,5,2,3,0,5,0.4000,TRUE,female,female,FALSE
https://openalex.org/W4405802033,4,2,1,1,3,0.6667,TRUE,female,undetermined,FALSE
https://openalex.org/W4407390625,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4414105751,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3208369163,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3120525853,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4281968335,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4385145737,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4389719996,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4393131959,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4397001758,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4399576733,2,1,0,1,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W4409450603,4,2,0,2,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W3032606254,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3124086298,4,1,3,0,4,0.2500,TRUE,male,female,FALSE
https://openalex.org/W3175322064,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3206810114,4,2,2,0,4,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4391070261,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4391429670,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401283895,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401474341,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4404296670,6,0,4,2,4,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4405747403,5,2,2,1,4,0.5000,TRUE,female,undetermined,FALSE
https://openalex.org/W4406200235,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4406250950,4,2,1,1,3,0.6667,TRUE,undetermined,male,FALSE
https://openalex.org/W4406659144,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4406682173,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4406863799,4,0,4,0,4,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407596410,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407864595,3,1,2,0,3,0.3333,TRUE,male,female,FALSE
https://openalex.org/W4408433648,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4408479010,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4409632157,3,0,1,2,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4410221165,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4410707599,4,2,2,0,4,0.5000,TRUE,male,male,FALSE
https://openalex.org/W4410921415,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4410990401,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411005276,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4411021310,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4411089642,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4411372023,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W4411919915,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4413269623,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4413440268,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413759281,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4414034747,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4414142126,5,3,2,0,5,0.6000,TRUE,male,female,FALSE
https://openalex.org/W4415030639,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W3013456590,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W3193744581,5,3,2,0,5,0.6000,TRUE,female,male,FALSE
https://openalex.org/W4398240945,4,2,1,1,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4226230230,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4286688646,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4386616687,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4387846885,4,3,1,0,4,0.7500,TRUE,male,female,FALSE
https://openalex.org/W4389454549,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3121445361,3,1,2,0,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W3124479281,3,0,2,1,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3125994986,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W3148868573,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W3161266679,5,1,4,0,5,0.2000,TRUE,male,male,FALSE
https://openalex.org/W3204776466,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4399915820,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4400409117,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401559145,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4401946679,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4402175341,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4402491445,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4403524242,3,2,1,0,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4405463475,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4406062178,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4406917379,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4407268714,6,4,2,0,6,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4407791679,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4408365173,1,0,0,1,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4408915197,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408959901,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4408981408,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4408981798,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4409253684,3,0,2,1,2,0.0000,FALSE,undetermined,male,FALSE
https://openalex.org/W4409526929,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4410252607,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4410291526,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4410335607,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4410839290,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4410954255,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4411114716,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4411139603,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4411196452,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4411263735,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4411264478,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4411919509,3,0,0,3,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4411933226,2,0,0,2,0,,FALSE,undetermined,undetermined,TRUE
https://openalex.org/W4411992083,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4412427339,4,2,1,1,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W4412427435,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4412427455,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4412601472,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4412791275,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4412862808,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413076450,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413162402,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4413364841,3,2,1,0,3,0.6667,TRUE,female,female,FALSE
https://openalex.org/W4413801621,5,1,2,2,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W4413883440,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4413922829,5,3,1,1,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4413982559,7,1,6,0,7,0.1429,TRUE,male,male,FALSE
https://openalex.org/W4414163372,3,1,1,1,2,0.5000,TRUE,undetermined,male,FALSE
https://openalex.org/W4414223849,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414244740,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4414300205,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4414397421,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4414397430,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4414397470,4,1,3,0,4,0.2500,TRUE,male,male,FALSE
https://openalex.org/W4414522642,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414677764,6,2,3,1,5,0.4000,TRUE,male,female,FALSE
https://openalex.org/W4414678005,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414715076,2,2,0,0,2,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4414715238,1,1,0,0,1,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4414875008,4,1,2,1,3,0.3333,TRUE,male,undetermined,FALSE
https://openalex.org/W4414946298,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4414957554,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4415020046,6,0,6,0,6,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415030778,4,1,2,1,3,0.3333,TRUE,undetermined,male,FALSE
https://openalex.org/W4415070909,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415082874,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4415311543,3,3,0,0,3,1.0000,TRUE,female,female,FALSE
https://openalex.org/W4415504567,2,1,1,0,2,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4415623295,5,1,2,2,3,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4415641927,4,3,1,0,4,0.7500,TRUE,female,female,FALSE
https://openalex.org/W4415742375,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W4415972515,6,2,4,0,6,0.3333,TRUE,female,male,FALSE
https://openalex.org/W4415973052,4,2,1,1,3,0.6667,TRUE,female,undetermined,FALSE
https://openalex.org/W4416273809,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4416373763,5,2,3,0,5,0.4000,TRUE,female,male,FALSE
https://openalex.org/W4416409134,5,2,3,0,5,0.4000,TRUE,male,male,FALSE
https://openalex.org/W4416423566,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416442118,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416449089,4,0,2,2,2,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4416529928,2,0,1,1,1,0.0000,FALSE,male,undetermined,FALSE
https://openalex.org/W4416579302,1,0,1,0,1,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416641058,2,1,1,0,2,0.5000,TRUE,female,male,FALSE
https://openalex.org/W4416746259,3,0,3,0,3,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416767808,8,0,8,0,8,0.0000,FALSE,male,male,FALSE
https://openalex.org/W4416822412,4,2,2,0,4,0.5000,TRUE,male,female,FALSE
https://openalex.org/W4417047458,3,2,1,0,3,0.6667,TRUE,male,female,FALSE
https://openalex.org/W4417273234,5,0,2,3,2,0.0000,FALSE,undetermined,undetermined,FALSE
https://openalex.org/W4417450249,3,1,2,0,3,0.3333,TRUE,male,male,FALSE
https://openalex.org/W7116691215,3,1,0,2,1,1.0000,TRUE,female,undetermined,FALSE
https://openalex.org/W7116837884,2,0,2,0,2,0.0000,FALSE,male,male,FALSE
https://openalex.org/W7116864023,4,2,1,1,3,0.6667,TRUE,female,male,FALSE
https://openalex.org/W7117321210,4,0,3,1,3,0.0000,FALSE,male,male,FALSE
